UNIQUE KEY,DATE,TIME,BOROUGH,ZIP CODE,LATITUDE,LONGITUDE,LOCATION,ON STREET NAME,CROSS STREET NAME,OFF STREET NAME,PERSONS INJURED,PERSONS KILLED,PEDESTRIANS INJURED,PEDESTRIANS KILLED,CYCLISTS INJURED,CYCLISTS KILLED,MOTORISTS INJURED,MOTORISTS KILLED,VEHICLE 1 TYPE,VEHICLE 2 TYPE,VEHICLE 3 TYPE,VEHICLE 4 TYPE,VEHICLE 5 TYPE,VEHICLE 1 FACTOR,VEHICLE 2 FACTOR,VEHICLE 3 FACTOR,VEHICLE 4 FACTOR,VEHICLE 5 FACTOR
3158226,01/23/2015,15:45,MANHATTAN,10017,40.7514416,-73.9760491,"(40.7514416, -73.9760491)",EAST 42 STREET,LEXINGTON AVENUE,,0,0,0,0,0,0,0,0,SPORT UTILITY/STATION WAGON,SPORT UTILITY/STATION WAGON,,,,DRIVER INATTENTION/DISTRACTION,UNSPECIFIED,,,
3158364,01/23/2015,15:45,,,40.5846463,-73.94898,"(40.5846463, -73.94898)",,,,0,0,0,0,0,0,0,0,SPORT UTILITY/STATION WAGON,PASSENGER VEHICLE,,,,FATIGUED/DROWSY,UNSPECIFIED,,,
3183583,01/23/2015,15:45,,,40.8265565,-73.9346556,"(40.8265565, -73.9346556)",,,,0,0,0,0,0,0,0,0,PASSENGER VEHICLE,SPORT UTILITY/STATION WAGON,,,,DRIVER INATTENTION/DISTRACTION,UNSPECIFIED,,,
3160536,01/23/2015,15:50,,,40.7052456,-73.9590743,"(40.7052456, -73.9590743)",,,,0,0,0,0,0,0,0,0,SPORT UTILITY/STATION WAGON,PASSENGER VEHICLE,,,,DRIVER INATTENTION/DISTRACTION,FATIGUED/DROWSY,,,
3158652,01/23/2015,15:54,,,,,,ALBION PLACE,HEBERTON AVENUE,,0,0,0,0,0,0,0,0,SPORT UTILITY/STATION WAGON,PICK-UP TRUCK,,,,DRIVER INATTENTION/DISTRACTION,UNSPECIFIED,,,
3158495,01/23/2015,16:00,BROOKLYN,11222,40.7284837,-73.9484959,"(40.7284837, -73.9484959)",MESEROLE AVENUE,DIAMOND STREET,,0,0,0,0,0,0,0,0,SPORT UTILITY/STATION WAGON,PASSENGER VEHICLE,,,,UNSPECIFIED,,,,
3159180,01/23/2015,16:00,BROOKLYN,11228,40.6068429,-74.0154969,"(40.6068429, -74.0154969)",BAY 8 STREET,CROPSEY AVENUE,,0,0,0,0,0,0,0,0,SPORT UTILITY/STATION WAGON,SPORT UTILITY/STATION WAGON,,,,DRIVER INATTENTION/DISTRACTION,UNSPECIFIED,,,
3157736,01/23/2015,16:00,MANHATTAN,10010,40.7398662,-73.9895819,"(40.7398662, -73.9895819)",EAST 21 STREET,BROADWAY,,0,0,0,0,0,0,0,0,BUS,VAN,,,,UNSPECIFIED,UNSPECIFIED,,,
3158939,01/23/2015,16:00,QUEENS,11419,40.6859377,-73.8259387,"(40.6859377, -73.8259387)",117 STREET,LIBERTY AVENUE,,0,0,0,0,0,0,0,0,VAN,PASSENGER VEHICLE,,,,UNSPECIFIED,UNSPECIFIED,,,
3159639,01/23/2015,16:00,,,,,,ATLANTIC AVENUE,VANWYCK EXPRESSWAY,,0,0,0,0,0,0,0,0,SPORT UTILITY/STATION WAGON,SPORT UTILITY/STATION WAGON,,,,FAILURE TO YIELD RIGHT-OF-WAY,UNSPECIFIED,,,
3157753,01/23/2015,16:00,,,,,,EAST 55 STREET,FDR DRIVE,,0,0,0,0,0,0,0,0,SPORT UTILITY/STATION WAGON,SPORT UTILITY/STATION WAGON,,,,FATIGUED/DROWSY,OTHER VEHICULAR,,,
3159101,01/23/2015,16:00,,,40.8180094,-73.9614777,"(40.8180094, -73.9614777)",,,,0,0,0,0,0,0,0,0,PASSENGER VEHICLE,SPORT UTILITY/STATION WAGON,,,,OTHER VEHICULAR,UNSAFE SPEED,,,
3158427,01/23/2015,16:00,BROOKLYN,11233,40.6784284,-73.9135597,"(40.6784284, -73.9135597)",FULTON STREET,BOYLAND STREET,,1,0,0,0,0,0,1,0,PASSENGER VEHICLE,PASSENGER VEHICLE,,,,FELL ASLEEP,UNSPECIFIED,,,
3158005,01/23/2015,16:00,BROOKLYN,11213,40.6775631,-73.9330796,"(40.6775631, -73.9330796)",ATLANTIC AVENUE,SCHENECTADY AVENUE,,0,0,0,0,0,0,0,0,PASSENGER VEHICLE,PASSENGER VEHICLE,,,,UNSPECIFIED,UNSPECIFIED,,,
3158305,01/23/2015,16:02,BRONX,10451,40.8148803,-73.9288555,"(40.8148803, -73.9288555)",GRAND CONCOURSE,EAST 140 STREET,,0,0,0,0,0,0,0,0,VAN,,,,,UNSPECIFIED,,,,
3160260,01/23/2015,16:05,MANHATTAN,10003,40.735214,-73.9917152,"(40.735214, -73.9917152)",UNION SQUARE WEST,EAST 14 STREET,,0,0,0,0,0,0,0,0,SMALL COM VEH(4 TIRES),PASSENGER VEHICLE,,,,DRIVER INATTENTION/DISTRACTION,FAILURE TO YIELD RIGHT-OF-WAY,,,
3160263,01/23/2015,16:05,MANHATTAN,10003,40.735214,-73.9917152,"(40.735214, -73.9917152)",UNION SQUARE WEST,EAST 14 STREET,,0,0,0,0,0,0,0,0,SMALL COM VEH(4 TIRES),PASSENGER VEHICLE,,,,UNSPECIFIED,UNSPECIFIED,,,
3158229,01/23/2015,16:08,MANHATTAN,10001,40.7521904,-73.9934636,"(40.7521904, -73.9934636)",8 AVENUE,WEST 34 STREET,,0,0,0,0,0,0,0,0,PICK-UP TRUCK,TAXI,TAXI,,,DRIVER INATTENTION/DISTRACTION,UNSPECIFIED,UNSPECIFIED,,
3157828,01/23/2015,16:08,MANHATTAN,10034,40.8663357,-73.9250042,"(40.8663357, -73.9250042)",ACADEMY STREET,BROADWAY,,0,0,0,0,0,0,0,0,PASSENGER VEHICLE,PASSENGER VEHICLE,,,,BACKING UNSAFELY,FATIGUED/DROWSY,,,
3158272,01/23/2015,16:17,MANHATTAN,10024,40.7872228,-73.9679255,"(40.7872228, -73.9679255)",WEST 89 STREET,CENTRAL PARK WEST,,0,0,0,0,0,0,0,0,MOTORCYCLE,UNKNOWN,,,,DRIVER INATTENTION/DISTRACTION,UNSPECIFIED,,,
3158423,01/23/2015,16:25,BROOKLYN,11233,40.6785759,-73.9162995,"(40.6785759, -73.9162995)",FULTON STREET,SARATOGA AVENUE,,0,0,0,0,0,0,0,0,PASSENGER VEHICLE,PASSENGER VEHICLE,,,,UNSPECIFIED,UNSPECIFIED,,,
3157806,01/23/2015,16:25,MANHATTAN,10025,40.7999155,-73.9623752,"(40.7999155, -73.9623752)",WEST 107 STREET,COLUMBUS AVENUE,,0,0,0,0,0,0,0,0,SPORT UTILITY/STATION WAGON,PASSENGER VEHICLE,,,,UNSPECIFIED,UNSPECIFIED,,,
3157786,01/23/2015,16:25,MANHATTAN,10065,40.7679685,-73.9682164,"(40.7679685, -73.9682164)",EAST 66 STREET,MADISON AVENUE,,0,0,0,0,0,0,0,0,TAXI,PASSENGER VEHICLE,,,,DRIVER INATTENTION/DISTRACTION,FATIGUED/DROWSY,,,
3158178,01/23/2015,16:26,STATEN ISLAND,10305,40.5842015,-74.0947104,"(40.5842015, -74.0947104)",NAUGHTON AVENUE,HYLAN BOULEVARD,,0,0,0,0,0,0,0,0,SPORT UTILITY/STATION WAGON,PASSENGER VEHICLE,,,,UNSPECIFIED,UNSPECIFIED,,,
3158369,01/23/2015,16:26,,,40.5858421,-73.9378751,"(40.5858421, -73.9378751)",,,,3,0,0,0,0,0,3,0,PASSENGER VEHICLE,SPORT UTILITY/STATION WAGON,,,,FATIGUED/DROWSY,UNSPECIFIED,,,
3158303,01/23/2015,16:30,BRONX,10451,40.8177896,-73.9242858,"(40.8177896, -73.9242858)",MORRIS AVENUE,EAST 149 STREET,,0,0,0,0,0,0,0,0,SPORT UTILITY/STATION WAGON,PASSENGER VEHICLE,,,,UNSPECIFIED,UNSPECIFIED,,,
3157868,01/23/2015,16:30,BRONX,10461,40.8453081,-73.8311312,"(40.8453081, -73.8311312)",CROSBY AVENUE,ROBERTS AVENUE,,0,0,0,0,0,0,0,0,PASSENGER VEHICLE,SPORT UTILITY/STATION WAGON,,,,UNSPECIFIED,UNSPECIFIED,,,
3158795,01/23/2015,16:30,BRONX,10468,40.8623094,-73.9098681,"(40.8623094, -73.9098681)",WEST FORDHAM ROAD,LANDING ROAD,,0,0,0,0,0,0,0,0,PASSENGER VEHICLE,UNKNOWN,,,,UNSPECIFIED,UNSPECIFIED,,,
3158486,01/23/2015,16:30,BROOKLYN,11211,40.7117519,-73.9557987,"(40.7117519, -73.9557987)",SOUTH 1 STREET,MARCY AVENUE,,0,0,0,0,0,0,0,0,PASSENGER VEHICLE,VAN,,,,FATIGUED/DROWSY,UNSPECIFIED,,,
3157785,01/23/2015,16:30,MANHATTAN,10021,40.7691197,-73.9550386,"(40.7691197, -73.9550386)",1 AVENUE,EAST 74 STREET,,0,0,0,0,0,0,0,0,SPORT UTILITY/STATION WAGON,LIVERY VEHICLE,,,,OTHER VEHICULAR,OTHER VEHICULAR,,,
3158234,01/23/2015,16:30,MANHATTAN,10022,40.7602226,-73.967462,"(40.7602226, -73.967462)",EAST 57 STREET,3 AVENUE,,0,0,0,0,0,0,0,0,SPORT UTILITY/STATION WAGON,PASSENGER VEHICLE,,,,DRIVER INATTENTION/DISTRACTION,DRIVER INATTENTION/DISTRACTION,,,
3159102,01/23/2015,16:30,MANHATTAN,10027,40.8170086,-73.9594934,"(40.8170086, -73.9594934)",WEST 125 STREET,WEST 129 STREET,,0,0,0,0,0,0,0,0,SPORT UTILITY/STATION WAGON,SPORT UTILITY/STATION WAGON,,,,OTHER VEHICULAR,FAILURE TO YIELD RIGHT-OF-WAY,,,
3158528,01/23/2015,16:30,QUEENS,11427,40.729355,-73.7476569,"(40.729355, -73.7476569)",218 STREET,SPENCER AVENUE,,0,0,0,0,0,0,0,0,PASSENGER VEHICLE,VAN,,,,BACKING UNSAFELY,UNSPECIFIED,,,
3158607,01/23/2015,16:30,,,,,,CLEARVIEW EXPRESSWAY SR EAST,NORTHERN BOULEVARD,,0,0,0,0,0,0,0,0,PASSENGER VEHICLE,PASSENGER VEHICLE,,,,FAILURE TO YIELD RIGHT-OF-WAY,UNSPECIFIED,,,
3158612,01/23/2015,16:30,,,,,,,,,0,0,0,0,0,0,0,0,SPORT UTILITY/STATION WAGON,PASSENGER VEHICLE,,,,OTHER VEHICULAR,FATIGUED/DROWSY,,,
3158148,01/23/2015,16:35,QUEENS,11377,40.7552915,-73.9084644,"(40.7552915, -73.9084644)",51 STREET,32 AVENUE,,0,0,0,0,0,0,0,0,PASSENGER VEHICLE,PASSENGER VEHICLE,,,,UNSPECIFIED,UNSPECIFIED,,,
3158502,01/23/2015,16:38,QUEENS,11416,40.68424,-73.8460949,"(40.68424, -73.8460949)",101 AVENUE,WOODHAVEN BOULEVARD,,0,0,0,0,0,0,0,0,PASSENGER VEHICLE,SPORT UTILITY/STATION WAGON,,,,FATIGUED/DROWSY,UNSPECIFIED,,,
3157730,01/23/2015,16:42,MANHATTAN,10036,40.758981,-73.9959428,"(40.758981, -73.9959428)",10 AVENUE,WEST 41 STREET,,0,0,0,0,0,0,0,0,SPORT UTILITY/STATION WAGON,SPORT UTILITY/STATION WAGON,,,,UNSPECIFIED,UNSPECIFIED,,,
3158614,01/23/2015,16:45,QUEENS,11375,40.7203761,-73.8555102,"(40.7203761, -73.8555102)",YELLOWSTONE BOULEVARD,EXETER STREET,,0,0,0,0,0,0,0,0,PASSENGER VEHICLE,PASSENGER VEHICLE,,,,OTHER VEHICULAR,DRIVER INATTENTION/DISTRACTION,,,
3158926,01/23/2015,16:45,QUEENS,11434,40.6666971,-73.7671284,"(40.6666971, -73.7671284)",SOUTH CONDUIT AVENUE,FARMERS BOULEVARD,,0,0,0,0,0,0,0,0,SPORT UTILITY/STATION WAGON,SMALL COM VEH(4 TIRES),,,,UNSPECIFIED,UNSPECIFIED,,,
3183582,01/23/2015,16:45,MANHATTAN,10027,40.8121449,-73.9460108,"(40.8121449, -73.9460108)",WEST 130 STREET,7 AVENUE,,0,0,0,0,0,0,0,0,TAXI,UNKNOWN,,,,UNSPECIFIED,UNSPECIFIED,,,
3158597,01/23/2015,16:45,QUEENS,11373,40.7339657,-73.8720247,"(40.7339657, -73.8720247)",QUEENS BOULEVARD,90 STREET,,0,0,0,0,0,0,0,0,PASSENGER VEHICLE,SPORT UTILITY/STATION WAGON,,,,FAILURE TO YIELD RIGHT-OF-WAY,UNSPECIFIED,,,
3157958,01/23/2015,16:50,BROOKLYN,11230,40.6174096,-73.9589769,"(40.6174096, -73.9589769)",EAST 16 STREET,CEDAR STREET,,0,0,0,0,0,0,0,0,UNKNOWN,UNKNOWN,,,,UNSPECIFIED,UNSPECIFIED,,,
3157992,01/23/2015,16:54,BROOKLYN,11208,40.6831048,-73.8741054,"(40.6831048, -73.8741054)",EUCLID AVENUE,FULTON STREET,,1,0,1,0,0,0,0,0,OTHER,,,,,FAILURE TO YIELD RIGHT-OF-WAY,,,,
3158506,01/23/2015,16:55,QUEENS,11435,40.6944252,-73.8009367,"(40.6944252, -73.8009367)",107 AVENUE,150 STREET,,0,0,0,0,0,0,0,0,PASSENGER VEHICLE,PASSENGER VEHICLE,,,,DRIVER INATTENTION/DISTRACTION,DRIVER INATTENTION/DISTRACTION,,,
3158103,01/23/2015,16:59,,,40.740095,-73.8998482,"(40.740095, -73.8998482)",,,,0,0,0,0,0,0,0,0,PASSENGER VEHICLE,PASSENGER VEHICLE,,,,DRIVER INATTENTION/DISTRACTION,UNSPECIFIED,,,
3157747,01/23/2015,17:00,MANHATTAN,10001,40.7502939,-73.9948425,"(40.7502939, -73.9948425)",WEST 31 STREET,8 AVENUE,,0,0,0,0,0,0,0,0,PASSENGER VEHICLE,PICK-UP TRUCK,,,,LOST CONSCIOUSNESS,LOST CONSCIOUSNESS,,,
3157715,01/23/2015,17:00,MANHATTAN,10002,40.7216331,-73.9935279,"(40.7216331, -73.9935279)",BOWERY,RIVINGTON STREET,,0,0,0,0,0,0,0,0,SPORT UTILITY/STATION WAGON,PASSENGER VEHICLE,,,,OVERSIZED VEHICLE,UNSPECIFIED,,,
3158254,01/23/2015,17:00,MANHATTAN,10065,40.7599125,-73.9588098,"(40.7599125, -73.9588098)",YORK AVENUE,EAST 61 STREET,,0,0,0,0,0,0,0,0,PASSENGER VEHICLE,SPORT UTILITY/STATION WAGON,,,,DRIVER INATTENTION/DISTRACTION,UNSPECIFIED,,,
3157802,01/23/2015,17:00,MANHATTAN,10029,40.7860998,-73.9396583,"(40.7860998, -73.9396583)",EAST 102 STREET,FDR DRIVE,,0,0,0,0,0,0,0,0,SPORT UTILITY/STATION WAGON,PASSENGER VEHICLE,,,,UNSPECIFIED,UNSPECIFIED,,,
3157895,01/23/2015,17:00,,,40.8479109,-73.8711959,"(40.8479109, -73.8711959)",,,,0,0,0,0,0,0,0,0,SPORT UTILITY/STATION WAGON,SPORT UTILITY/STATION WAGON,,,,UNSPECIFIED,UNSPECIFIED,,,
3158613,01/23/2015,17:00,,,,,,,,,0,0,0,0,0,0,0,0,VAN,PASSENGER VEHICLE,,,,OTHER VEHICULAR,FATIGUED/DROWSY,,,
3159181,01/23/2015,17:05,BROOKLYN,11214,40.6025344,-73.993201,"(40.6025344, -73.993201)",BAY PARKWAY,85 STREET,,1,0,1,0,0,0,0,0,SPORT UTILITY/STATION WAGON,,,,,FAILURE TO YIELD RIGHT-OF-WAY,,,,
3157921,01/23/2015,17:05,BROOKLYN,11235,40.5886288,-73.9483121,"(40.5886288, -73.9483121)",EAST 21 STREET,AVENUE Z,,1,0,1,0,0,0,0,0,UNKNOWN,,,,,FAILURE TO YIELD RIGHT-OF-WAY,,,,
3158529,01/23/2015,17:05,QUEENS,11428,40.7181026,-73.7507189,"(40.7181026, -73.7507189)",93 AVENUE,211 STREET,,1,0,0,0,0,0,1,0,PASSENGER VEHICLE,PASSENGER VEHICLE,,,,FAILURE TO YIELD RIGHT-OF-WAY,UNSPECIFIED,,,
3158273,01/23/2015,17:05,MANHATTAN,10025,40.802928,-73.9675748,"(40.802928, -73.9675748)",WEST 108 STREET,BROADWAY,,2,0,0,0,0,0,2,0,TAXI,PASSENGER VEHICLE,,,,FAILURE TO YIELD RIGHT-OF-WAY,FAILURE TO YIELD RIGHT-OF-WAY,,,
3158470,01/23/2015,17:10,BROOKLYN,11201,40.687993,-73.9896117,"(40.687993, -73.9896117)",SMITH STREET,PACIFIC STREET,,0,0,0,0,0,0,0,0,TAXI,PASSENGER VEHICLE,PASSENGER VEHICLE,,,UNSPECIFIED,UNSPECIFIED,,,
3158526,01/23/2015,17:10,QUEENS,11040,40.7404304,-73.7007673,"(40.7404304, -73.7007673)",83 AVENUE,LANGDALE STREET,,0,0,0,0,0,0,0,0,SPORT UTILITY/STATION WAGON,UNKNOWN,,,,UNSPECIFIED,UNSPECIFIED,,,
3158578,01/23/2015,17:15,QUEENS,11357,40.7935597,-73.810312,"(40.7935597, -73.810312)",10 AVENUE,152 STREET,,0,0,0,0,0,0,0,0,PASSENGER VEHICLE,PICK-UP TRUCK,,,,FAILURE TO YIELD RIGHT-OF-WAY,UNSPECIFIED,,,
3158136,01/23/2015,17:15,QUEENS,11412,40.6909209,-73.7622912,"(40.6909209, -73.7622912)",117 ROAD,FARMERS BOULEVARD,,0,0,0,0,0,0,0,0,SPORT UTILITY/STATION WAGON,PASSENGER VEHICLE,,,,DRIVER INATTENTION/DISTRACTION,UNSPECIFIED,,,
3160177,01/23/2015,17:15,,,40.7469334,-73.8486506,"(40.7469334, -73.8486506)",,,,0,0,0,0,0,0,0,0,PASSENGER VEHICLE,UNKNOWN,,,,UNSPECIFIED,UNSPECIFIED,,,
3157754,01/23/2015,17:15,,,40.7528917,-73.9637266,"(40.7528917, -73.9637266)",,,,0,0,0,0,0,0,0,0,SPORT UTILITY/STATION WAGON,PASSENGER VEHICLE,,,,FATIGUED/DROWSY,OTHER VEHICULAR,,,
3157783,01/23/2015,17:15,,,40.767373,-73.9500574,"(40.767373, -73.9500574)",,,,0,0,0,0,0,0,0,0,SPORT UTILITY/STATION WAGON,PASSENGER VEHICLE,,,,OTHER VEHICULAR,OTHER VEHICULAR,,,
3158034,01/23/2015,17:18,BROOKLYN,11205,40.6978048,-73.9697284,"(40.6978048, -73.9697284)",CLINTON AVENUE,FLUSHING AVENUE,,0,0,0,0,0,0,0,0,OTHER,OTHER,,,,UNSPECIFIED,UNSPECIFIED,,,
3157885,01/23/2015,17:20,BRONX,10475,40.8820668,-73.8322095,"(40.8820668, -73.8322095)",REEDS MILL LANE,BIVONA STREET,,0,0,0,0,0,0,0,0,PASSENGER VEHICLE,,,,,UNSPECIFIED,,,,
3158442,01/23/2015,17:20,BROOKLYN,11201,40.6883638,-73.9930047,"(40.6883638, -73.9930047)",COURT STREET,AMITY STREET,,0,0,0,0,0,0,0,0,PASSENGER VEHICLE,BUS,,,,UNSPECIFIED,UNSPECIFIED,,,
3158485,01/23/2015,17:20,,,40.7076643,-73.9575024,"(40.7076643, -73.9575024)",,,,0,0,0,0,0,0,0,0,PASSENGER VEHICLE,PASSENGER VEHICLE,,,,FATIGUED/DROWSY,UNSPECIFIED,,,
3157887,01/23/2015,17:20,,,40.8792649,-73.8696134,"(40.8792649, -73.8696134)",,,,0,0,0,0,0,0,0,0,OTHER,OTHER,,,,UNSPECIFIED,UNSPECIFIED,,,
3157947,01/23/2015,17:20,BROOKLYN,11236,40.6393684,-73.9112934,"(40.6393684, -73.9112934)",EAST 85 STREET,GLENWOOD ROAD,,0,0,0,0,0,0,0,0,PASSENGER VEHICLE,SPORT UTILITY/STATION WAGON,,,,UNSPECIFIED,UNSPECIFIED,,,
3158667,01/23/2015,17:20,STATEN ISLAND,10309,40.5163366,-74.2328225,"(40.5163366, -74.2328225)",AMBOY ROAD,PAGE AVENUE,,0,0,0,0,0,0,0,0,PASSENGER VEHICLE,,,,,PAVEMENT SLIPPERY,,,,
3165774,01/23/2015,17:20,,,,,,BROOKLYN QUEENS EXPWY W S SVC RD,BULOVA AVENUE,,0,0,0,0,0,0,0,0,UNKNOWN,SPORT UTILITY/STATION WAGON,,,,LOST CONSCIOUSNESS,UNSPECIFIED,,,
3158194,01/23/2015,17:22,MANHATTAN,10002,40.7137686,-73.9854774,"(40.7137686, -73.9854774)",HENRY STREET,MONTGOMERY STREET,,0,0,0,0,0,0,0,0,PASSENGER VEHICLE,UNKNOWN,,,,UNSPECIFIED,UNSPECIFIED,,,
3165420,01/23/2015,17:24,MANHATTAN,10030,40.820966,-73.9395652,"(40.820966, -73.9395652)",WEST 144 STREET,7 AVENUE,,0,0,0,0,0,0,0,0,SPORT UTILITY/STATION WAGON,PASSENGER VEHICLE,,,,BACKING UNSAFELY,UNSPECIFIED,,,
3158153,01/23/2015,17:25,QUEENS,11369,40.7600205,-73.8592613,"(40.7600205, -73.8592613)",DITMARS BOULEVARD,ASTORIA BOULEVARD,,0,0,0,0,0,0,0,0,SMALL COM VEH(4 TIRES),PASSENGER VEHICLE,,,,UNSPECIFIED,UNSPECIFIED,,,
3158564,01/23/2015,17:25,QUEENS,11101,40.7446585,-73.9485231,"(40.7446585, -73.9485231)",JACKSON AVENUE,21 STREET,,0,0,0,0,0,0,0,0,SPORT UTILITY/STATION WAGON,LIVERY VEHICLE,,,,UNSPECIFIED,UNSPECIFIED,,,
3162302,01/23/2015,17:30,MANHATTAN,10037,40.8172821,-73.9385389,"(40.8172821, -73.9385389)",WEST 140 STREET,LENOX AVENUE,,0,0,0,0,0,0,0,0,SPORT UTILITY/STATION WAGON,UNKNOWN,,,,DRIVER INATTENTION/DISTRACTION,UNSPECIFIED,,,
3158530,01/23/2015,17:30,QUEENS,11429,40.7125596,-73.7329853,"(40.7125596, -73.7329853)",HEMPSTEAD AVENUE,221 STREET,,0,0,0,0,0,0,0,0,SPORT UTILITY/STATION WAGON,VAN,,,,UNSPECIFIED,UNSPECIFIED,,,
3158363,01/23/2015,17:30,BROOKLYN,11229,40.604961,-73.9437654,"(40.604961, -73.9437654)",AVENUE S,EAST 29 STREET,,0,0,0,0,0,0,0,0,PASSENGER VEHICLE,PASSENGER VEHICLE,,,,FAILURE TO YIELD RIGHT-OF-WAY,UNSPECIFIED,,,
3158221,01/23/2015,17:30,,,,,,1 AVENUE,EAST 28 STREET,,0,0,0,0,0,0,0,0,SPORT UTILITY/STATION WAGON,LIVERY VEHICLE,,,,DRIVER INEXPERIENCE,DRIVER INEXPERIENCE,,,
3157745,01/23/2015,17:33,MANHATTAN,10017,40.7547827,-73.9799352,"(40.7547827, -73.9799352)",WEST 44 STREET,5 AVENUE,,0,0,0,0,0,0,0,0,PASSENGER VEHICLE,PASSENGER VEHICLE,,,,DRIVER INATTENTION/DISTRACTION,UNSPECIFIED,,,
3158940,01/23/2015,17:35,,,,,,SOUTH CONDUIT AVENUE,LINDEN BOULEVARD,,1,0,0,0,0,0,1,0,TAXI,SPORT UTILITY/STATION WAGON,OTHER,,,UNSPECIFIED,UNSPECIFIED,UNSPECIFIED,,
3158246,01/23/2015,17:40,MANHATTAN,10036,40.7579729,-73.9855364,"(40.7579729, -73.9855364)",WEST 45 STREET,7 AVENUE,,0,0,0,0,0,0,0,0,PASSENGER VEHICLE,TAXI,,,,DRIVER INATTENTION/DISTRACTION,UNSPECIFIED,,,
3158507,01/23/2015,17:40,,,40.6924673,-73.8108147,"(40.6924673, -73.8108147)",LIBERTY AVENUE,VAN WYCK EXPRESSWAY,,0,0,0,0,0,0,0,0,SPORT UTILITY/STATION WAGON,PASSENGER VEHICLE,,,,UNSPECIFIED,UNSPECIFIED,,,
3157744,01/23/2015,17:40,MANHATTAN,10001,40.7504525,-73.9872921,"(40.7504525, -73.9872921)",WEST 35 STREET,6 AVENUE,,0,1,0,1,0,0,0,0,VAN,,,,,OTHER ELECTRONIC DEVICE,,,,
3159303,01/23/2015,17:40,QUEENS,11691,40.5952705,-73.7482068,"(40.5952705, -73.7482068)",SEAGIRT BOULEVARD,BEACH 14 STREET,,1,0,0,0,0,0,1,0,PASSENGER VEHICLE,,,,,OUTSIDE CAR DISTRACTION,,,,
3157945,01/23/2015,17:41,BROOKLYN,11236,40.6369309,-73.9110805,"(40.6369309, -73.9110805)",FLATLANDS AVENUE,EAST 83 STREET,,0,0,0,0,0,0,0,0,PASSENGER VEHICLE,OTHER,,,,UNSPECIFIED,UNSPECIFIED,,,
3158579,01/23/2015,17:45,QUEENS,11356,40.7880351,-73.8456563,"(40.7880351, -73.8456563)",11 AVENUE,COLLEGE POINT BOULEVARD,,0,0,0,0,0,0,0,0,PASSENGER VEHICLE,PASSENGER VEHICLE,,,,FAILURE TO YIELD RIGHT-OF-WAY,UNSPECIFIED,,,
3158531,01/23/2015,17:45,QUEENS,11413,40.6656356,-73.7581495,"(40.6656356, -73.7581495)",SOUTH CONDUIT AVENUE,SPRINGFIELD BOULEVARD,,0,0,0,0,0,0,0,0,PASSENGER VEHICLE,SPORT UTILITY/STATION WAGON,,,,UNSPECIFIED,UNSPECIFIED,,,
3158828,01/23/2015,17:45,,,40.6056732,-74.0309361,"(40.6056732, -74.0309361)",,,,0,0,0,0,0,0,0,0,PASSENGER VEHICLE,SMALL COM VEH(4 TIRES),PASSENGER VEHICLE,,,FATIGUED/DROWSY,UNSPECIFIED,UNSPECIFIED,,
3158403,01/23/2015,17:45,BROOKLYN,11226,40.6446562,-73.9566323,"(40.6446562, -73.9566323)",BEVERLEY ROAD,EAST 22 STREET,,0,0,0,0,0,0,0,0,PASSENGER VEHICLE,UNKNOWN,,,,UNSPECIFIED,UNSPECIFIED,,,
3158448,01/23/2015,17:50,BROOKLYN,11213,40.6774132,-73.9303181,"(40.6774132, -73.9303181)",ATLANTIC AVENUE,UTICA AVENUE,,0,0,0,0,0,0,0,0,BUS,UNKNOWN,,,,LOST CONSCIOUSNESS,UNSPECIFIED,,,
3158235,01/23/2015,17:50,MANHATTAN,10017,40.7504936,-73.9717112,"(40.7504936, -73.9717112)",2 AVENUE,EAST 43 STREET,,0,0,0,0,0,0,0,0,PASSENGER VEHICLE,BUS,,,,DRIVER INATTENTION/DISTRACTION,DRIVER INATTENTION/DISTRACTION,,,
3158155,01/23/2015,17:50,QUEENS,11372,40.7491578,-73.8694258,"(40.7491578, -73.8694258)",ROOSEVELT AVENUE,JUNCTION BOULEVARD,,0,0,0,0,0,0,0,0,PASSENGER VEHICLE,UNKNOWN,,,,UNSPECIFIED,UNSPECIFIED,,,
3158394,01/23/2015,17:50,BROOKLYN,11209,40.6348371,-74.0293567,"(40.6348371, -74.0293567)",RIDGE BOULEVARD,71 STREET,,1,0,0,0,0,0,1,0,PASSENGER VEHICLE,,,,,FAILURE TO YIELD RIGHT-OF-WAY,,,,
3158617,01/23/2015,17:50,QUEENS,11375,40.7244008,-73.8498011,"(40.7244008, -73.8498011)",QUEENS BOULEVARD,68 DRIVE,,1,0,1,0,0,0,0,0,PASSENGER VEHICLE,,,,,FAILURE TO YIELD RIGHT-OF-WAY,,,,
3158598,01/23/2015,17:55,QUEENS,11373,40.733116,-73.8705722,"(40.733116, -73.8705722)",WOODHAVEN BOULEVARD,HOFFMAN DRIVE,,1,0,0,0,0,0,1,0,SPORT UTILITY/STATION WAGON,PASSENGER VEHICLE,,,,FATIGUED/DROWSY,UNSPECIFIED,,,
3158941,01/23/2015,17:57,QUEENS,11419,40.6843828,-73.8232602,"(40.6843828, -73.8232602)",LEFFERTS BOULEVARD,107 AVENUE,,0,0,0,0,0,0,0,0,SPORT UTILITY/STATION WAGON,PASSENGER VEHICLE,,,,UNSPECIFIED,UNSPECIFIED,,,
